SkillTree.Node.StartingHit6.Desc	육성 시작 시 명중 +{0}
SkillTree.Node.StartingAll4.Name	종합 강화 IV
SkillTree.Node.StartingAll4.Desc	육성 시작 시 전 스탯 +{0}
SkillTree.Node.StartingAll5.Name	종합 강화 V
SkillTree.Node.StartingAll5.Desc	육성 시작 시 전 스탯 +{0}
SkillTree.Node.GreatSuccess6.Name	숙련 III
SkillTree.Node.GreatSuccess6.Desc	훈련 대성공 확률 +{0}%
SkillTree.Node.GreatSuccess7.Name	달인 I
SkillTree.Node.GreatSuccess7.Desc	훈련 대성공 확률 +{0}%
SkillTree.Node.GreatSuccess8.Name	달인 II
SkillTree.Node.GreatSuccess8.Desc	훈련 대성공 확률 +{0}%
SkillTree.Node.GreatSuccess9.Name	극의 I
SkillTree.Node.GreatSuccess9.Desc	훈련 대성공 확률 +{0}%
SkillTree.Node.GreatSuccess10.Name	극의 II
SkillTree.Node.GreatSuccess10.Desc	훈련 대성공 확률 +{0}%
SkillTree.Node.StartingMoney5.Name	저축 고수 III
SkillTree.Node.StartingMoney5.Desc	육성 시작 시 소지금 +{0}G
SkillTree.Node.StartingMoney6.Name	재력 I
SkillTree.Node.StartingMoney6.Desc	육성 시작 시 소지금 +{0}G
SkillTree.Node.StartingMoney7.Name	재력 II
SkillTree.Node.StartingMoney7.Desc	육성 시작 시 소지금 +{0}G
SkillTree.Node.StartingMoney8.Name	재력 III
SkillTree.Node.StartingMoney8.Desc	육성 시작 시 소지금 +{0}G
SkillTree.Node.TrainingMoney6.Name	대형 거래 III
SkillTree.Node.TrainingMoney6.Desc	육성 중 획득 금 +{0}%
SkillTree.Node.TrainingMoney7.Name	장사 능수 I
SkillTree.Node.TrainingMoney7.Desc	육성 중 획득 금 +{0}%
SkillTree.Node.TrainingMoney8.Name	장사 능수 II
SkillTree.Node.TrainingMoney8.Desc	육성 중 획득 금 +{0}%
SkillTree.Node.TrainingMoney9.Name	장사 능수 III
SkillTree.Node.TrainingMoney9.Desc	육성 중 획득 금 +{0}%
SkillTree.Node.TrainingMoney10.Name	장사의 정수
SkillTree.Node.TrainingMoney10.Desc	육성 중 획득 금 +{0}%
SkillTree.Node.PointsGain6.Name	전과 패자 II
SkillTree.Node.PointsGain6.Desc	대전으로 얻는 포인트 +{0}%
SkillTree.Node.PointsGain7.Name	전과 패자 III
SkillTree.Node.PointsGain7.Desc	대전으로 얻는 포인트 +{0}%
SkillTree.Node.PointsGain8.Name	전과 전설 I
SkillTree.Node.PointsGain8.Desc	대전으로 얻는 포인트 +{0}%
SkillTree.Node.PointsGain9.Name	전과 전설 II
SkillTree.Node.PointsGain9.Desc	대전으로 얻는 포인트 +{0}%
SkillTree.Node.PointsGain10.Name	전과 전설 III
SkillTree.Node.PointsGain10.Desc	대전으로 얻는 포인트 +{0}%
SkillTree.Node.Inheritance6.Name	혈맥의 극치 II
SkillTree.Node.Inheritance6.Desc	상속 스탯 상승률 +{0}%
SkillTree.Node.Inheritance7.Name	혈맥의 극치 III
SkillTree.Node.Inheritance7.Desc	상속 스탯 상승률 +{0}%
SkillTree.Node.Inheritance8.Name	혈맥 전설 I
SkillTree.Node.Inheritance8.Desc	상속 스탯 상승률 +{0}%
SkillTree.Node.Inheritance9.Name	혈맥 전설 II
SkillTree.Node.Inheritance9.Desc	상속 스탯 상승률 +{0}%
SkillTree.Node.Inheritance10.Name	혈맥 전설 III
SkillTree.Node.Inheritance10.Desc	상속 스탯 상승률 +{0}%
ClayEdit.ClayGuide	【성형】\n왼쪽 드래그: 쌓기\nCtrl+좌/우: 깎기\n휠: 브러시 크기\nShift+드래그: 깊이 고정\nAlt+드래그: 카메라\nCtrl+Z/Y: 실행취소/다시\nDel: 전체 삭제
ClayEdit.PaintGuide	【페인트】\n왼쪽 드래그: 칠하기\n휠: 브러시 크기\nShift+드래그: 깊이 고정\nAlt+드래그: 카메라\nCtrl+Z/Y: 실행취소/다시\n색 선택: 컬러 피커
Training.LearnedMove	기술을 배웠습니다\n슬롯 {slot}: {name}
Training.ChooseLearnSlot	{name}을 배울 슬롯을 선택하세요
Training.InvalidSwapSlot	교체 슬롯이 유효하지 않습니다
Training.SwappedMove	기술을 교체했습니다\n슬롯 {slot}: {name}
Training.FleeAmbush	【강적 습격】\n{name}에게서 도망쳤다
Training.WinAmbush	【강적 습격】\n{name}에게 승리
Training.LoseAmbush	【강적 습격】\n{name}에게 패배\n의욕 하락
Training.LoseAfterSchool	방과 후 전투에서 패배했다\n의욕이 떨어졌다
Training.Location.ScienceLab	이과 교실
Training.Location.HomeEcRoom	가정실
Training.Location.CraftRoom	도공실
Training.Location.Library	도서실
Training.Location.MusicRoom	음악실
Training.Location.Gymnasium	체육관
Training.Location.PrincipalOffice	교장실
Training.Period.FirstHour	1교시
Training.Period.SecondHour	2교시
Training.Period.MorningBreak	중간 휴식
Training.Period.ThirdHour	3교시
Training.Period.FourthHour	4교시
Training.Period.LunchBreak	점심시간
Training.Period.FifthHour	5교시
Training.Period.SixthHour	6교시
Training.Period.AfterSchool	방과 후
Training.Day.Monday	월요일
Training.Day.Tuesday	화요일
Training.Day.Wednesday	수요일
Training.Day.Thursday	목요일
Training.Day.Friday	금요일
Training.Command.Train	훈련
Training.Command.SpecialTrain	특훈
Training.Command.Rest	휴식
Training.Command.Shop	상점
Training.Command.UseItem	아이템
Training.Command.Tournament	대회
Training.Focus.Hp	HP 훈련
Training.Focus.Attack	공격 훈련
Training.Focus.Defense	방어 훈련
Training.Focus.Speed	속도 훈련
Training.Focus.Hit	명중 훈련
Training.Prompt.Command	이 시간의 행동을 선택하세요
Training.Prompt.Focus	올릴 능력을 선택하세요
Training.Prompt.Shop	살 상품을 선택하세요
Training.Prompt.Inventory	사용할 아이템을 선택하세요
Training.Prompt.Location	행선지를 선택하세요
Training.Hud.Stamina	체력 {current} / {max}
Training.Hud.MoneyShop	소지금 {money}G
Training.Hud.MoneyLabel	소지금
Training.Hud.Price	가격 {price}G
Training.Hud.DayStarted	{day}이 시작되었습니다
Training.Log.ModelLoadFailed	모델 로드에 실패했습니다
Training.Log.LunchStart	점심시간입니다\n매점에서 쇼핑할 수 있습니다
Training.Log.LunchEnd	점심시간이 끝났다
Training.Log.ShopOnlyLunch	매점은 점심시간에만 이용 가능
Training.Log.BallThrowHint	볼을 길게 누르고 떼면 던집니다
Training.Log.AutoTraining	자동 육성 중...
Training.Log.ReturnToTitle	타이틀
Training.Log.AfterSchoolNoOpponent	방과 후 상대를 찾지 못했습니다
Training.Log.AfterSchoolStart	방과 후 전투\n{name}과 대전 시작
Training.Log.AfterSchoolStartFailed	방과 후 전투를 시작할 수 없습니다
Training.Log.AfterSchoolWin	방과 후 전투 승리
체력+{stamina}
HP+{hp} 공격+{atk} 방어+{def} 속도+{spd} 명중+{hit}
Training.Log.RewardMoney	 상금+{reward}G
Training.Log.NoNewMove	만남이 있었지만 新技术 기술은 없었다
Training.Log.MeetTitle	만남
Training.Log.MeetLearnChance	"{name}"를 배울 기회입니다
Training.Log.AmbushWinTail	\n상금+{reward}G\nHP+{hp} 공격+{atk} 방어+{def} 속도+{spd} 명중+{hit}
Training.Log.EnemyDefault	적
Training.Log.ActionFailLowStamina	{name}이(가) 체력 부족으로 실패
Training.Log.ActionFail	{name} 실패
Training.Log.MotivationDown	의욕이 떨어졌다
Training.Log.MotivationUp	의욕이 올랐다
Training.Log.RestGreat	휴식 대성공
Training.Log.RestOk	휴식
Training.Log.RestRecover	{title}: 체력 {before}→{after}
Training.Log.GreatSuccess	대성공
Training.Log.Success	성공
Training.Log.FoundItem	운 좋게 {name}을(를) 주웠다
Training.Log.StatNone	능력치 상승 없음
Training.Log.StatHp	HP+{value}
Training.Log.StatAtk	공격+{value}
Training.Log.StatDef	방어+{value}
Training.Log.StatSpd	속도+{value}
Training.Log.StatHit	명중+{value}
Training.Shop.NoSession	세션이 없습니다
Training.Shop.NoItem	상품이 없습니다
Training.Shop.NotEnoughMoney	소지금이 부족합니다 ({have}G/{price}G)
Training.Shop.Purchased	{name} 구매\n소지에 추가\n잔액 {money}G
Training.Shop.ItemNotFound	아이템을 찾을 수 없습니다
Training.Shop.NotOwned	{name}을(를) 가지고 있지 않습니다
Training.Shop.UsedMotivated	{name} 사용\n의욕 상승
Training.Shop.Used	{name} 사용
Training.Shop.stamina_drink.Name	에너지 드링크
Training.Shop.stamina_full.Name	완전 회복약
Training.Shop.stat_hp.Name	HP 강화제
Training.Shop.stat_attack.Name	공격 강화제
Training.Shop.stat_defense.Name	방어 강화제
Training.Shop.stat_speed.Name	속도 강화제
Training.Shop.stat_hit.Name	명중 강화제
Training.Shop.train_boost.Name	확률업
Training.Shop.train_boost_strong.Name	확률업+
Training.Shop.motivation_tennis.Name	테니스공
Training.Shop.motivation_boost.Name	축구공
Training.Attack.Power	위력
Training.Attack.Cost	비용
Training.Attack.Hit	명중
Training.Attack.Recovery	경직
Training.Attack.WindUp	준비
Training.Attack.Seconds	초
Training.Attack.Destroy	파괴
Training.Attack.Current	현재
Training.Attack.Learn	습득
Training.Attack.NameLabel	기술명
Training.Attack.ReqPart	필요 부위
Training.Attack.DestroyPart	파괴 부위
Training.Attack.Damage	데미지
Training.Attack.Range	거리
Training.Attack.PartMagic	범용
Training.Attack.PartArm	팔
Training.Attack.PartLeg	다리
Training.Attack.PartFront	앞
Training.Attack.PartBack	뒤
Training.Attack.PartBody	몸
Training.Preview.Expected	기대치
Training.Preview.Stamina	체력 {value}
Training.Preview.FailRate	실패율 {value}%
Training.Preview.None	없음
Training.Preview.Rest	휴식\n체력+{base}(대성공:+{great} 의욕+{mot})
Training.Preview.StatAtk	공격
Training.Preview.StatDef	방어
Training.Preview.StatSpd	속도
Training.Preview.StatHit	명중
Common.Empty	비어 있음
ClayEdit.ClayGuideIcons	【조형】\n{I:MouseLeft} 드래그 : 쌓기\n{W:KeyCtrl}+{I:MouseLeft} 드래그 : 깎기\n{I:MouseRight} 드래그 : 깎기\n{I:MouseWheel} : 브러시 크기\n{W:KeyShift}+드래그 : 깊이 고정\n{W:KeyAlt}+드래그 : 카메라\n{W:KeyCtrl}+{I:KeyZ} : 실행 취소\n{W:KeyCtrl}+{I:KeyY} : 다시 실행\n{W:KeyDel} : 전체 삭제
Training.Shop.stat_speed.Desc	속도+24
Training.Shop.stat_hit.Desc	명중+24
Training.Shop.train_boost.Desc	대성공률 +{percent}% {turns}턴
Training.Shop.stat_defense.Desc	방어+24
Training.Shop.motivation_boost.Desc	의욕 상승
Training.Shop.stat_hp.Desc	HP+32
Training.Shop.stat_attack.Desc	공격+24
Training.Shop.train_boost_strong.Desc	대성공률 +{percent}% {turns}턴
Training.Status.GreatSuccessBoostActive	대성공률 상승 중 남은 {turns}턴
Training.Shop.stamina_drink.Desc	체력+25
Training.Shop.motivation_tennis.Desc	의욕 상승
Training.Shop.stamina_full.Desc	체력 전체 회복
Training.Motivation.VeryLow	최저
Training.Motivation.Low	낮음
Training.Motivation.Normal	보통
Training.Motivation.High	최고
Training.Event.LearnTitle	기술 습득
Training.Event.LearnMessage	"{name}"를 배울 기회입니다\n교체할 슬롯을 선택
Training.Event.StatTitle	특훈 이벤트
Training.Event.StatMessage	HP+{hp} 공격+{atk} 방어+{def} 속도+{spd} 명중+{hit}
Training.Shop.Title	매점
Training.Inventory.Title	소지 아이템
Training.Shop.NextPage	다음
Training.Shop.OpenInventory	소지
Battle.PartLocked	부위가 파괴됨
Battle.RoleRequired	필요
Battle.RoleTarget	파괴
Battle.UsePartLabel	사용 부위:
Battle.BreakPartLabel	파괴 부위:
Battle.RadarAttack	공격
Battle.RadarDefense	방어
Battle.RadarSpeed	속도
Battle.RadarHit	명중
Save.TrainedPool	육성 완료
Save.UntrainedPool	미육성
Save.EnemyPool	적
Save.Complete	저장 완료
Save.Saving	저장 중…
Save.UnnamedModel	이름 없음
Save.Summary.Params	[파라미터]
Save.Summary.Attacks	[기술]
Save.Summary.RegisteredAttacks	[등록 기술]
Save.Summary.None	없음
Save.Summary.NoAttacks	기술 없음
Save.Summary.Power	위력
Save.Summary.Cost	비용
Save.Summary.Damage	데미지: 
Save.Summary.CostLabel	비용: 
Save.Summary.AndMore	 외{count}
SkillTree.Points	{points} pt
BattlePvp.RoomCodeCopied	참가 코드: {code}\n복사됨
BattlePvp.Connecting	연결 중…
BattlePvp.ModelTimeout	상대 모델 수신 시간 초과 ({seconds}초)
BattlePvp.ModelTooLarge	모델이 너무 커서 전송할 수 없습니다 ({sizeMb}MB / 상한 {maxMb}MB)
BattlePvp.SlotTimeout	상대 슬롯 선택 대기 시간 초과 ({seconds}초)
BattlePvp.MatchupTimeout	대전 시작 준비 대기 시간 초과 ({seconds}초)
BattlePvp.StagingTimeout	Opponent matchup prep timed out ({seconds}s)
BattlePvp.SessionAborted	Opponent aborted match preparation
BattlePvp.NetworkLost	Match aborted due to network disconnect
BattlePvp.TransferAckTimeout	Opponent model receive ack timed out ({seconds}s)
BattlePvp.RematchTimeout	Opponent rematch prep timed out ({seconds}s)
Training.Debug.NoSession	진행 중 세션 없음
Training.Debug.UnknownItem	알 수 없는 아이템 ID: {id}
Training.Debug.ItemAdded	{name} {count}개 추가
Training.Motivation.LabelWithGlyph	의욕　{glyph}
ClayEdit.PaintGuideIcons	[페인트]\n{I:MouseLeft} 드래그 : 칠하기\n{I:MouseWheel} : 브러시 크기\n{W:KeyShift}+드래그 : 깊이 고정\n{W:KeyAlt}+드래그 : 카메라\n{W:KeyCtrl}+{I:KeyZ} : 실행 취소\n{W:KeyCtrl}+{I:KeyY} : 다시 실행\n색 : 피커
Battle.TipsBodyIcons	[조작]\n{I:KeyA} / {I:KeyLeft} : 후퇴\n{I:KeyD} / {I:KeyRight} : 접근\n{W:KeyShift}+{I:KeyA}/{I:KeyD} : 스텝\n{I:Key1}-{I:Key4} : 기술\n{I:KeySpace} : 넉백\n{I:MouseRight} 길게 : 부위 복구\n\n[전투 기본]\n코스트를 모아 기술을 쓰세요.\n기술마다 거리와 위력이 다릅니다.\n같은 버튼으로 카운터.\n부위 파괴 시 상대가 약해집니다.
Battle.TipsEscHintIcons	{E:KeyEsc} 튜토리얼
Battle.HintPartRepairIcons	{I:MouseRight} 길게: 부위 복구
Battle.HintKnockbackReadyIcons	넉백 가능 {I:KeySpace}
BattlePvp.JoinCodeLabel	참가 코드: {code}
BattlePvp.CreatingRoom	룸 생성 중…
BattlePvp.ShareJoinCode	참가 코드: {code}\n상대에게 코드를 알려주세요
BattlePvp.ConnectedOpponent	상대와 연결됨
BattlePvp.NeedJoinCode	참가 코드를 입력하세요
BattlePvp.JoiningRoom	룸 접속 중…
BattlePvp.SearchingOpponent	상대를 찾는 중…
BattlePvp.WaitingOpponentJoin	상대 참가 대기 중…
BattlePvp.WaitingHostReady	호스트 준비 대기 중…
BattlePvp.ServicesSetup	Unity Gaming Services가 설정되지 않았습니다. 프로젝트를 연결하고 Authentication, Lobby, Relay를 활성화하세요.
BattlePvp.UnknownError	알 수 없는 오류
BattlePvp.MatchmakingError	매칭 오류: {message}
BattlePvp.NetworkManagerMissing	NetworkManager를 찾을 수 없음
BattlePvp.UnityTransportMissing	UnityTransport가 설정되지 않음
BattlePvp.RelayHostFailed	Relay 호스트 시작 실패
BattlePvp.RelayClientFailed	Relay 클라이언트 시작 실패
Save.Summary.RangeLabel	범위:
Save.Summary.StatsBlock	HP {hp}\n공격 {atk}\n방어 {def}\n속도 {spd}\n명중 {hit}
Save.Summary.StatsCompact	HP{hp} 공격{atk} 방어{def} 속도{spd} 명중{hit} / {attacks}
Save.Summary.DetailStatLine	HP {hp} / 공격 {atk} / 방어 {def} / 속도 {spd} / 명중 {hit}
Save.Summary.AttackMeta	({part}/{range}/위력{power}/비용{cost})
